 c_patente |         ini         | fin 
 6033      | 2002-01-03 00:00:00 | 
 6034      | 2002-01-02 00:00:00 | 
 6035      | 2002-01-03 00:00:00 | 
 6036      | 2002-01-03 00:00:00 | 
 6037      | 2002-01-03 00:00:00 | 
 6038      | 2002-01-02 00:00:00 | 
 6040      | 2002-10-29 00:00:00 | 
 6041      | 2002-10-29 00:00:00 | 
 6042      | 2002-10-29 00:00:00 | 
 6043      | 2002-10-17 00:00:00 | 
 6044      | 2002-10-09 00:00:00 | 
 6045      | 2002-10-08 00:00:00 | 
 6046      | 2002-10-30 00:00:00 | 
 6047      | 2003-03-28 00:00:00 | 
 6048      | 2003-04-02 00:00:00 | 
 6049      | 2003-11-27 00:00:00 | 
 6050      | 2003-11-19 00:00:00 | 
 6051      | 2003-11-18 00:00:00 | 
 6052      | 2004-01-26 00:00:00 | 
 6053      | 2004-02-03 00:00:00 | 
 6054      | 2004-09-01 00:00:00 | 
 6055      | 2004-10-25 00:00:00 | 
 6056      | 2004-12-09 00:00:00 | 
 6057      | 2005-01-31 00:00:00 | 
 6058      | 2005-05-12 00:00:00 | 
 6059      | 2005-10-14 00:00:00 | 
 6060      | 2006-04-10 00:00:00 | 
 6061      | 2006-02-27 00:00:00 | 
 6062      | 2006-07-19 00:00:00 | 
 6063      | 2007-10-05 00:00:00 | 
 6064      | 2007-08-28 00:00:00 | 
 6065      | 2009-04-22 00:00:00 | 
 6066      | 2008-12-10 00:00:00 | 
 6067      | 2010-03-29 00:00:00 | 
 6068      | 2010-02-10 00:00:00 | 
 6069      | 2011-08-29 00:00:00 | 
 6070      | 2012-02-17 00:00:00 | 
 6071      | 2013-07-23 00:00:00 | 
 6072      | 2014-05-19 00:00:00 | 
 6073      | 2014-10-27 00:00:00 | 
 6074      | 2016-04-21 00:00:00 | 
 6075      | 2016-04-21 00:00:00 | 
 6076      | 2016-04-21 00:00:00 | 
 6077      | 2016-04-21 00:00:00 | 
 6078      | 2016-06-15 00:00:00 | 
 6079      | 2016-04-11 00:00:00 | 
 6080      | 2016-04-21 00:00:00 | 
 6081      | 2016-06-15 00:00:00 | 
 6082      | 2016-06-06 00:00:00 | 
 6083      | 2016-06-29 00:00:00 | 
 6084      | 2016-06-30 00:00:00 | 
 6085      | 2016-08-05 00:00:00 | 
 6086      | 2016-09-08 00:00:00 | 
 6087      | 2016-08-16 00:00:00 | 
 6088      | 2016-09-06 00:00:00 | 
 6089      | 2016-09-07 00:00:00 | 
 6090      | 2016-09-07 00:00:00 | 
 6091      | 2016-09-07 00:00:00 | 
 6092      | 2016-12-08 00:00:00 | 
 6093      | 2017-02-01 00:00:00 | 
 6094      | 2017-02-21 00:00:00 | 
 6095      | 2017-03-07 00:00:00 | 
 6096      | 2017-03-07 00:00:00 | 
 6097      | 2017-05-24 00:00:00 | 
 6098      | 2017-05-25 00:00:00 | 
 6099      | 2017-05-29 00:00:00 | 
 6100      | 2017-06-02 00:00:00 | 
 6101      | 2017-06-13 00:00:00 | 
 6102      | 2017-07-21 00:00:00 | 
 6103      | 2017-07-21 00:00:00 | 
 6104      | 2017-09-04 00:00:00 | 
 6105      | 2017-10-12 00:00:00 | 
 6106      | 2017-10-19 00:00:00 | 
 6107      | 2017-10-25 00:00:00 | 
 6108      | 2017-12-04 00:00:00 | 
 6109      | 2017-12-05 00:00:00 | 
 6110      | 2020-11-17 00:00:00 | 
 6111      | 2018-03-05 00:00:00 | 
 6112      | 2018-03-05 00:00:00 | 
 6113      | 2018-03-08 00:00:00 | 
 6114      | 2018-07-19 00:00:00 | 
 6115      | 2018-07-19 00:00:00 | 
 6117      | 2018-10-15 00:00:00 | 
 6118      | 2018-10-21 00:00:00 | 
 6119      | 2018-12-05 00:00:00 | 
 6120      | 2018-12-13 00:00:00 | 
 6121      | 2019-01-29 00:00:00 | 
 6122      | 2018-11-28 00:00:00 | 
 6123      | 2018-12-11 00:00:00 | 
 6124      | 2019-04-29 00:00:00 | 
 6125      | 2019-04-29 00:00:00 | 
 6126      | 2019-05-08 00:00:00 | 
 6127      | 2019-06-20 00:00:00 | 
 6128      | 2019-05-08 00:00:00 | 
 6129      | 2019-06-05 00:00:00 | 
 6130      | 2019-06-21 00:00:00 | 
 6131      | 2019-08-26 00:00:00 | 
 6133      | 2019-08-26 00:00:00 | 
 6134      | 2019-06-21 00:00:00 | 
 6135      | 2019-11-11 00:00:00 | 
 6136      | 2019-10-10 00:00:00 | 
 6141      | 2020-07-20 00:00:00 | 
 6143      | 2021-07-20 00:00:00 | 
 6144      | 2023-02-22 00:00:00 | 
 6149      | 2023-07-12 00:00:00 | 
 6150      | 2023-07-31 00:00:00 | 
 6152      | 2023-09-28 00:00:00 | 
 6155      | 2023-12-12 00:00:00 | 
 6156      | 2024-03-27 00:00:00 | 
 6157      | 2024-06-11 00:00:00 | 
 6158      | 2024-03-27 00:00:00 | 
 6161      | 2024-03-26 00:00:00 | 
 6162      | 2024-03-26 00:00:00 | 
 6165      | 2024-06-07 00:00:00 | 
 6167      | 2024-11-22 00:00:00 | 
 6169      | 2024-06-26 00:00:00 | 
 6172      | 2025-06-16 00:00:00 | 
 7001      | 2006-10-19 00:00:00 | 
 7002      | 2006-11-08 00:00:00 | 
 7003      | 2007-01-23 00:00:00 | 
 7004      | 2007-02-26 00:00:00 | 
 7005      | 2008-10-29 00:00:00 | 
 7006      | 2007-08-10 00:00:00 | 
 7007      | 2007-09-26 00:00:00 | 
 7008      | 2008-01-30 00:00:00 | 
 7009      | 2008-08-12 00:00:00 | 
 7010      | 2008-10-03 00:00:00 | 
 7011      | 2008-08-26 00:00:00 | 
 7012      | 2008-09-18 00:00:00 | 
 7013      | 2008-09-18 00:00:00 | 
 7014      | 2009-01-20 00:00:00 | 
 7015      | 2008-10-10 00:00:00 | 
 7016      | 2009-03-03 00:00:00 | 
 7017      | 2009-08-06 00:00:00 | 
 7018      | 2010-12-01 00:00:00 | 
 7019      | 2009-11-19 00:00:00 | 
 7020      | 2009-11-03 00:00:00 | 
 7021      | 2009-11-19 00:00:00 | 
 7022      | 2010-02-15 00:00:00 | 
 7023      | 2010-03-08 00:00:00 | 
 7024      | 2010-09-09 00:00:00 | 
 7025      | 2010-12-10 00:00:00 | 
 7026      | 2011-02-14 00:00:00 | 
 7027      | 2011-03-23 00:00:00 | 
 7028      | 2011-03-24 00:00:00 | 
 7029      | 2011-05-24 00:00:00 | 
 7030      | 2011-06-06 00:00:00 | 
 7031      | 2011-09-22 00:00:00 | 
 7032      | 2011-09-21 00:00:00 | 
 7033      | 2012-01-31 00:00:00 | 
 7034      | 2012-02-10 00:00:00 | 
 7035      | 2012-01-12 00:00:00 | 
 7036      | 2012-03-05 00:00:00 | 
 7037      | 2012-06-14 00:00:00 | 
 7038      | 2012-07-12 00:00:00 | 
 7039      | 2012-12-19 00:00:00 | 
 7041      | 2013-08-20 00:00:00 | 
 7042      | 2013-12-12 00:00:00 | 
 7043      | 2013-12-11 00:00:00 | 
 7044      | 2014-01-06 00:00:00 | 
 7602      | 2008-11-21 00:00:00 | 
 7603      | 2009-08-05 00:00:00 | 
 7604      | 2010-08-04 00:00:00 | 
 7605      | 2011-02-14 00:00:00 | 
 7606      | 2012-01-02 00:00:00 | 
 7607      | 2012-01-26 00:00:00 | 
 7608      | 2014-05-12 00:00:00 | 
 7609      | 2016-06-21 00:00:00 | 
 7610      | 2017-01-25 00:00:00 | 
 9001      | 2002-01-03 00:00:00 | 
 9002      | 2002-01-03 00:00:00 | 
 9003      | 2002-01-03 00:00:00 | 
 9004      | 2002-01-03 00:00:00 | 
 9005      | 2002-01-03 00:00:00 | 
 9006      | 2002-01-03 00:00:00 | 
 9007      | 2002-01-03 00:00:00 | 
 9008      | 2002-01-03 00:00:00 | 
 9009      | 2002-01-03 00:00:00 | 
 9010      | 2002-01-03 00:00:00 | 
 9011      | 2002-01-03 00:00:00 | 
 9012      | 2002-01-03 00:00:00 | 
 9013      | 2002-01-03 00:00:00 | 
 9014      | 2002-01-03 00:00:00 | 
 9015      | 2002-01-03 00:00:00 | 
 9016      | 2002-01-03 00:00:00 | 
 9017      | 2002-01-03 00:00:00 | 
 9018      | 2002-01-03 00:00:00 | 
 9019      | 2002-01-03 00:00:00 | 
 9020      | 2002-01-03 00:00:00 | 
 9021      | 2002-01-07 00:00:00 | 
 9022      | 2002-01-07 00:00:00 | 
 9023      | 2002-01-07 00:00:00 | 
 9024      | 2002-01-07 00:00:00 | 
 9025      | 2002-01-07 00:00:00 | 
 9026      | 2002-01-07 00:00:00 | 
 9027      | 2002-01-07 00:00:00 | 
 9028      | 2002-08-20 00:00:00 | 
 9029      | 2002-01-07 00:00:00 | 
 9030      | 2002-01-07 00:00:00 | 
 9031      | 2002-01-07 00:00:00 | 
 9033      | 2002-01-07 00:00:00 | 
 9034      | 2002-01-07 00:00:00 | 
 9035      | 2002-08-28 00:00:00 | 
 9037      | 2002-01-07 00:00:00 | 
 9038      | 2002-01-07 00:00:00 | 
 9039      | 2002-08-12 00:00:00 | 
 9040      | 2002-01-07 00:00:00 | 
 9041      | 2002-01-07 00:00:00 | 
 9042      | 2002-01-07 00:00:00 | 
 9043      | 2002-01-07 00:00:00 | 
 9044      | 2002-01-07 00:00:00 | 
 9045      | 2002-01-07 00:00:00 | 
 9046      | 2002-01-07 00:00:00 | 
 9047      | 2002-01-07 00:00:00 | 
 9048      | 2002-08-29 00:00:00 | 
 9049      | 2002-01-07 00:00:00 | 
 9050      | 2002-01-07 00:00:00 | 
 9051      | 2002-11-26 00:00:00 | 
 9052      | 2003-07-11 00:00:00 | 
 9053      | 2008-08-05 00:00:00 | 
 9054      | 2012-04-26 00:00:00 | 
 9055      | 2017-03-08 00:00:00 | 
 9999      | 2011-03-02 00:00:00 | 
(3397 rows)

